	bin	L_score	pvals	qvals	norm_pvals	norm_qvals
NUCB2_2	mean_2_var_3	0.02897249420954638	0.5454545454545454	0.7600767600767601	0.5463926573285285	0.7869642946154403
OGT_2	mean_2_var_3	-0.027235881240938956	0.8121878121878122	0.9151133188501183	0.7772574275541804	0.8764683349736978
PABPC4_2	mean_2_var_3	0.31446697346645924	0.016983016983016984	0.1744847744847745	0.0007708731348886579	0.01228017344268028
PARL_2	mean_2_var_3	-0.003512986002071335	0.7152847152847153	0.8559964625538395	0.6879840062879747	0.8304383465441983
PEX2_1	mean_2_var_3	0.03997436445878212	0.4995004995004995	0.7432471169087872	0.4960218553363185	0.764331804005545
PHC3_4	mean_2_var_3	0.29022899696424964	0.022977022977022976	0.19314624769170224	0.0019387107079461214	0.024045906332551204
PHF11_nmdSE_1	mean_2_var_3	0.11216782085137184	0.15584415584415584	0.4369801854831796	0.20039377048634516	0.5513202727987286
PHF20_2	mean_2_var_3	0.31320859302481263	0.016983016983016984	0.1744847744847745	0.0008101233080109437	0.012486805101115148
PIGP_2	mean_2_var_3	0.11523249372153632	0.14085914085914086	0.4130478401091509	0.19066180796451465	0.5374957878999631
PKIG_1	mean_2_var_3	0.036168913620086354	0.5184815184815185	0.7577806808576039	0.513478407025702	0.771914335024618
PLPP5_4	mean_2_var_3	0.07284706459406774	0.31868131868131866	0.600558408982322	0.3490018909281938	0.6682424274031101
PLPP5_5	mean_2_var_3	0.11038421336367617	0.15584415584415584	0.4369801854831796	0.2061925494080284	0.5577394168475567
PRKDC_7	mean_2_var_3	0.2113539321986775	0.03896103896103896	0.24349708868537323	0.02380226488920754	0.1467277395614705
PRMT2_1	mean_2_var_3	0.018030594494921552	0.5964035964035964	0.7855762471147086	0.5957599266245827	0.8003505933708782
PSMG4_2	mean_2_var_3	0.11727302407240942	0.14085914085914086	0.4130478401091509	0.18434584603558402	0.5261063548381791
PSMG4_nmdSE_1	mean_2_var_3	0.08149938243304831	0.2777222777222777	0.5766479029952084	0.3129447676196372	0.6480060955958742
PTCD3_7	mean_2_var_3	-0.12583112115025377	0.97002997002997	0.986971301026938	0.9710751152088657	0.9844465367729963
QDPR_1	mean_2_var_3	0.34473781164164924	0.000999000999000999	0.018981018981018984	0.0002200166681241895	0.005172256248953405
RABEPK_7	mean_2_var_3	0.21151710674917146	0.03896103896103896	0.24349708868537323	0.023697213802098372	0.1467277395614705
RARS2_1	mean_2_var_3	0.2383691419887444	0.022977022977022976	0.19314624769170224	0.010965413349973327	0.08812771419593854
RFXANK_2	mean_2_var_3	0.10950034702736841	0.15584415584415584	0.4369801854831796	0.2091026175728441	0.5577394168475567
