	bin	L_score	pvals	qvals	norm_pvals	norm_qvals
Fam3a_nmdSE_1_subsampled4	mean_1_var_2	0.05592460420908718	0.002997002997002997	0.0206018981018981	7.289307821058464e-06	
Pik3r3_4_subsampled4	mean_1_var_2	0.000184108049927776	0.0899100899100899	0.2965487131820598	0.11944797199759649	
Ppp1r16a_5_subsampled4	mean_1_var_2	-0.02076582083024529	0.5404595404595405	0.810738452309647	0.503542052367343	
Rbm39_nmdSE_9_subsampled4	mean_1_var_2	0.14361315650830658	0.000999000999000999	0.008986651298537885	6.907800312860657e-21	
Agtpbp1_8_subsampled4	mean_1_var_2	-0.02288142374633504	0.5904095904095904	0.8373948953384992	0.5512060673132172	
Armcx1_1_subsampled4	mean_1_var_2	-0.0159989506742683	0.42157842157842157	0.7180673961594879	0.3969989709255347	
Cers5_3_subsampled4	mean_1_var_2	-0.01903696323348842	0.5054945054945055	0.7848342134056419	0.46452272287035273	
Chtf8_2_subsampled4	mean_1_var_2	0.005556292405930342	0.04995004995004995	0.19490915895835478	0.06916509862689922	
Dlgap4_6_subsampled4	mean_1_var_2	-0.011137847765007487	0.30569430569430567	0.6200767369885016	0.295819839124532	
Emc8_3_subsampled4	mean_1_var_2	-0.004605053983000204	0.14985014985014986	0.40890303874094813	0.18233910632228817	
Gpatch2l_4_subsampled4	mean_1_var_2	-0.008123734614519163	0.23676323676323677	0.5377367676376488	0.239725916448922	
Kif1a_2_subsampled4	mean_1_var_2	-0.020536144325247675	0.5364635364635365	0.8070924151536956	0.4983522004104188	
Med7_5_subsampled4	mean_1_var_2	-0.009252005857369397	0.25574425574425574	0.5592880078564065	0.2600219189354589	
Mrpl10_1_subsampled4	mean_1_var_2	-0.012852948010640016	0.33966033966033965	0.6455894336078668	0.33021626734438897	
Mtdh_1_subsampled4	mean_1_var_2	0.04358587287795335	0.002997002997002997	0.0206018981018981	0.00013840925910012667	
Mtmr2_3_subsampled4	mean_1_var_2	-0.006963970182473104	0.1918081918081918	0.4695031970996362	0.2197981896031071	
Ncald_9_subsampled4	mean_1_var_2	-0.006917325981259932	0.19080919080919082	0.46858738165674757	0.21901712543579988	
Ppp2r2d_nmdSE_1_subsampled4	mean_1_var_2	-0.0042416775553859145	0.14385614385614387	0.39648156721327454	0.17694536737575106	
Prmt1_2_subsampled4	mean_1_var_2	-0.00749854068102666	0.21178821178821178	0.5007282771685179	0.22886308177410486	
Prrc2b_4_subsampled4	mean_1_var_2	0.021571462930776393	0.006993006993006993	0.04003144669348695	0.008443546904130203	
Safb_8_subsampled4	mean_1_var_2	-0.006995060573679384	0.1938061938061938	0.4722916669740894	0.2203196897338161	
Sdccag3_9_subsampled4	mean_1_var_2	0.010080143395307392	0.029970029970029972	0.13185214785214786	0.04108123731237975	
Sh3kbp1_5_subsampled4	mean_1_var_2	-0.022613327388262237	0.5834165834165834	0.8330472016319606	0.5451923346887789	
Sorbs2_9_subsampled4	mean_1_var_2	-0.010264785606991731	0.27472527472527475	0.5804838092235634	0.27896707482373356	
Stx3_5_subsampled4	mean_1_var_2	-0.025273304805565926	0.6453546453546454	0.8660371676477093	0.6041825209106969	
Arfgap1_2_subsampled4	mean_1_var_2	0.020370570416121586	0.006993006993006993	0.04003144669348695	0.010139731723687859	
Atrx_12_subsampled4	mean_1_var_2	0.013307945751385572	0.014985014985014986	0.07735381014479889	0.02735948314209649	
Dmtf1_8_subsampled4	mean_1_var_2	-0.004440217239214961	0.14585414585414586	0.40091664416889344	0.1798797582350521	
Dnal4_2_subsampled4	mean_1_var_2	-0.008743083853228358	0.24475524475524477	0.5475958812004378	0.2507588098694343	
Faf2_3_subsampled4	mean_1_var_2	-0.016044570550773303	0.42157842157842157	0.7180673961594879	0.397995607087173	
Fam3a_2_subsampled4	mean_1_var_2	0.03993678706891208	0.002997002997002997	0.0206018981018981	0.0003024684537923095	
March8_9_subsampled4	mean_1_var_2	-0.027568786589265714	0.6893106893106893	0.892220912619469	0.6532858996256781	
Mcf2l_5_subsampled4	mean_1_var_2	0.047806302846693696	0.002997002997002997	0.0206018981018981	5.328385236566634e-05	
Mfsd6_1_subsampled4	mean_1_var_2	0.00611930885264648	0.04495504495504495	0.17906043738974692	0.06502206468963259	
Rsrc1_7_subsampled4	mean_1_var_2	-0.002588253976414914	0.11588411588411589	0.3466019115040145	0.15369334814560426	
Sptan1_6_subsampled4	mean_1_var_2	0.06846128518977736	0.000999000999000999	0.008986651298537885	2.266970631417657e-07	
Tcf4_6_subsampled4	mean_1_var_2	-0.013302988035362753	0.34465534465534464	0.6504374143358358	0.3395010458119073	
Zfp558_1_subsampled4	mean_1_var_2	1.61092723303537e-05	0.0939060939060939	0.304254268904701	0.121355951857271	
